ask,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,bid,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,ask_pade,bid_pade
49062.29,49060.06,49057.25,49063.11,49063.53,49064.01,49062.83,49065.7323,49073.57,49060.21,49060.53,48766.41,48770.66,48766.88,48770.36,48771.74,48770.44328,48770.44328,48776.83,48778.71,48777.36231,48770.04932,-27.336447880214187,9.349737753618165,
49061.29147,49057.25,49063.11,49063.53,49064.01,49062.83,49065.7323,49073.57,49060.21,49060.53,49060.98,48765.77,48766.88,48770.36,48771.74,48770.44328,48770.44328,48776.83,48778.71,48777.36231,48770.04932,48771.23,-273.1071871951298,536.911045130752,
49061.29147,49063.11,49063.53,49064.01,49062.83,49065.7323,49073.57,49060.21,49060.53,49060.98,49060.28,48764.45,48770.36,48771.74,48770.44328,48770.44328,48776.83,48778.71,48777.36231,48770.04932,48771.23,48772.54,95.99456379151812,-418.46481159169446,
49062.52,49063.53,49064.01,49062.83,49065.7323,49073.57,49060.21,49060.53,49060.98,49060.28,49064.03,48766.16,48771.74,48770.44328,48770.44328,48776.83,48778.71,48777.36231,48770.04932,48771.23,48772.54,48771.63,-97.12510975413907,-17.03479125846432,
49062.50843,49064.01,49062.83,49065.7323,49073.57,49060.21,49060.53,49060.98,49060.28,49064.03,49064.03,48765.55,48770.44328,48770.44328,48776.83,48778.71,48777.36231,48770.04932,48771.23,48772.54,48771.63,48771.63,-312.2889857837106,125.5011583276595,
49062.61,49062.83,49065.7323,49073.57,49060.21,49060.53,49060.98,49060.28,49064.03,49064.03,49059.07,48764.75,48770.44328,48776.83,48778.71,48777.36231,48770.04932,48771.23,48772.54,48771.63,48771.63,48773.61,92.23547512571507,-169.35965130180904,
49062.64851,49065.7323,49073.57,49060.21,49060.53,49060.98,49060.28,49064.03,49064.03,49059.07,49058.63,48764.85,48776.83,48778.71,48777.36231,48770.04932,48771.23,48772.54,48771.63,48771.63,48773.61,48763.68,-269.85084577726894,53.00380223939777,
49062.64851,49073.57,49060.21,49060.53,49060.98,49060.28,49064.03,49064.03,49059.07,49058.63,49056.03,48760.6,48778.71,48777.36231,48770.04932,48771.23,48772.54,48771.63,48771.63,48773.61,48763.68,48762.42,129.69308426957966,222.75620765371292,
49059.45467,49060.21,49060.53,49060.98,49060.28,49064.03,49064.03,49059.07,49058.63,49056.03,49057.04,48755.41,48777.36231,48770.04932,48771.23,48772.54,48771.63,48771.63,48773.61,48763.68,48762.42,48761.90742,22.985765088599543,68.10872544170597,
49059.45467,49060.53,49060.98,49060.28,49064.03,49064.03,49059.07,49058.63,49056.03,49057.04,49058.1,48755.66,48770.04932,48771.23,48772.54,48771.63,48771.63,48773.61,48763.68,48762.42,48761.90742,48761.2092,-106.58399962247216,-397.95007604016575,
49059.32665,49060.98,49060.28,49064.03,49064.03,49059.07,49058.63,49056.03,49057.04,49058.1,49059.45672,48753.87,48771.23,48772.54,48771.63,48771.63,48773.61,48763.68,48762.42,48761.90742,48761.2092,48761.2092,-137.92784778907074,-97.95282905817812,
49061.97,49060.28,49064.03,49064.03,49059.07,49058.63,49056.03,49057.04,49058.1,49059.45672,49059.45672,48752.58,48772.54,48771.63,48771.63,48773.61,48763.68,48762.42,48761.90742,48761.2092,48761.2092,48761.3846,64.12886300422534,111.73244187995377,
49059.36298,49064.03,49064.03,49059.07,49058.63,49056.03,49057.04,49058.1,49059.45672,49059.45672,49060.30551,48752.58,48771.63,48771.63,48773.61,48763.68,48762.42,48761.90742,48761.2092,48761.2092,48761.3846,48762.2361,-556.2506606718678,-747.655926031999,
49060.19,49064.03,49059.07,49058.63,49056.03,49057.04,49058.1,49059.45672,49059.45672,49060.30551,49060.30551,48749.63,48771.63,48773.61,48763.68,48762.42,48761.90742,48761.2092,48761.2092,48761.3846,48762.2361,48762.2361,-93.40925945992305,-233.12861548346976,
49059.26,49059.07,49058.63,49056.03,49057.04,49058.1,49059.45672,49059.45672,49060.30551,49060.30551,49059.78804,48748.06,48773.61,48763.68,48762.42,48761.90742,48761.2092,48761.2092,48761.3846,48762.2361,48762.2361,48761.31,139.3910252925958,69.66600830817241,
49059.26,49058.63,49056.03,49057.04,49058.1,49059.45672,49059.45672,49060.30551,49060.30551,49059.78804,49059.78024,48748.06,48763.68,48762.42,48761.90742,48761.2092,48761.2092,48761.3846,48762.2361,48762.2361,48761.31,48762.85,-104.34703404208283,-105.49626751273551,
49059.25,49056.03,49057.04,49058.1,49059.45672,49059.45672,49060.30551,49060.30551,49059.78804,49059.78024,49059.78024,48747.15647,48762.42,48761.90742,48761.2092,48761.2092,48761.3846,48762.2361,48762.2361,48761.31,48762.85,48767.87,-71.92841355914432,-177.14517029501835,
49058.64,49057.04,49058.1,49059.45672,49059.45672,49060.30551,49060.30551,49059.78804,49059.78024,49059.78024,49061.86,48745.90835,48761.90742,48761.2092,48761.2092,48761.3846,48762.2361,48762.2361,48761.31,48762.85,48767.87,48767.87,-20.619727254997773,-227.4602837235304,
49053.98,49058.1,49059.45672,49059.45672,49060.30551,49060.30551,49059.78804,49059.78024,49059.78024,49061.86,49062.02,48744.01028,48761.2092,48761.2092,48761.3846,48762.2361,48762.2361,48761.31,48762.85,48767.87,48767.87,48765.29,288.12774909407625,105.57808566730216,
49053.98,49059.45672,49059.45672,49060.30551,49060.30551,49059.78804,49059.78024,49059.78024,49061.86,49062.02,49062.29,48744.01028,48761.2092,48761.3846,48762.2361,48762.2361,48761.31,48762.85,48767.87,48767.87,48765.29,48766.41,-60.45698696528959,-335.19879497469884,
49053.77,49059.45672,49060.30551,49060.30551,49059.78804,49059.78024,49059.78024,49061.86,49062.02,49062.29,49062.29,48743.42494,48761.3846,48762.2361,48762.2361,48761.31,48762.85,48767.87,48767.87,48765.29,48766.41,48766.41,7.8034865986963515,-174.8544022567454,
49052.38,49060.30551,49060.30551,49059.78804,49059.78024,49059.78024,49061.86,49062.02,49062.29,49062.29,49061.29147,48744.30525,48762.2361,48762.2361,48761.31,48762.85,48767.87,48767.87,48765.29,48766.41,48766.41,48765.77,82.24844498648434,-34.66158539578921,
49052.42,49060.30551,49059.78804,49059.78024,49059.78024,49061.86,49062.02,49062.29,49062.29,49061.29147,49061.29147,48744.30525,48762.2361,48761.31,48762.85,48767.87,48767.87,48765.29,48766.41,48766.41,48765.77,48764.45,142.10298229522536,26.52313318217119,
49052.56,49059.78804,49059.78024,49059.78024,49061.86,49062.02,49062.29,49062.29,49061.29147,49061.29147,49062.52,48747.58451,48761.31,48762.85,48767.87,48767.87,48765.29,48766.41,48766.41,48765.77,48764.45,48766.16,4.04661122775355,-318.78370972605825,
49052.81,49059.78024,49059.78024,49061.86,49062.02,49062.29,49062.29,49061.29147,49061.29147,49062.52,49062.50843,48747.58451,48762.85,48767.87,48767.87,48765.29,48766.41,48766.41,48765.77,48764.45,48766.16,48765.55,76.64030145079857,-151.28233158114176,
49052.61,49059.78024,49061.86,49062.02,49062.29,49062.29,49061.29147,49061.29147,49062.52,49062.50843,49062.61,48748.27336,48767.87,48767.87,48765.29,48766.41,48766.41,48765.77,48764.45,48766.16,48765.55,48764.75,223.8717738856484,-107.93165155748358,
49051.99,49061.86,49062.02,49062.29,49062.29,49061.29147,49061.29147,49062.52,49062.50843,49062.61,49062.64851,48745.59275,48767.87,48765.29,48766.41,48766.41,48765.77,48764.45,48766.16,48765.55,48764.75,48764.85,-123.65681218917604,-125.6428910862996,
49052.52,49062.02,49062.29,49062.29,49061.29147,49061.29147,49062.52,49062.50843,49062.61,49062.64851,49062.64851,48745.59275,48765.29,48766.41,48766.41,48765.77,48764.45,48766.16,48765.55,48764.75,48764.85,48760.6,-422.7890103277708,-563.2802423738003,
49053.14,49062.29,49062.29,49061.29147,49061.29147,49062.52,49062.50843,49062.61,49062.64851,49062.64851,49059.45467,48745.59275,48766.41,48766.41,48765.77,48764.45,48766.16,48765.55,48764.75,48764.85,48760.6,48755.41,98.3689273982023,-412.2865312596729,
49053.85,49062.29,49061.29147,49061.29147,49062.52,49062.50843,49062.61,49062.64851,49062.64851,49059.45467,49059.45467,48749.44685,48766.41,48765.77,48764.45,48766.16,48765.55,48764.75,48764.85,48760.6,48755.41,48755.66,-99.5643133368279,-226.23204090535168,
49055.52,49061.29147,49061.29147,49062.52,49062.50843,49062.61,49062.64851,49062.64851,49059.45467,49059.45467,49059.32665,48750.01071,48765.77,48764.45,48766.16,48765.55,48764.75,48764.85,48760.6,48755.41,48755.66,48753.87,195.9563325630023,-284.4420791024296,
49057.39,49061.29147,49062.52,49062.50843,49062.61,49062.64851,49062.64851,49059.45467,49059.45467,49059.32665,49061.97,48740.29,48764.45,48766.16,48765.55,48764.75,48764.85,48760.6,48755.41,48755.66,48753.87,48752.58,19.207937592472593,-602.4055912218648,
49059.56823,49062.52,49062.50843,49062.61,49062.64851,49062.64851,49059.45467,49059.45467,49059.32665,49061.97,49059.36298,48751.04734,48766.16,48765.55,48764.75,48764.85,48760.6,48755.41,48755.66,48753.87,48752.58,48752.58,-18.588528740964446,-194.6684455714836,
49059.56823,49062.50843,49062.61,49062.64851,49062.64851,49059.45467,49059.45467,49059.32665,49061.97,49059.36298,49060.19,48751.04734,48765.55,48764.75,48764.85,48760.6,48755.41,48755.66,48753.87,48752.58,48752.58,48749.63,-61.294846282463,-529.4881098366122,
49060.36,49062.61,49062.64851,49062.64851,49059.45467,49059.45467,49059.32665,49061.97,49059.36298,49060.19,49059.26,48752.66177,48764.75,48764.85,48760.6,48755.41,48755.66,48753.87,48752.58,48752.58,48749.63,48748.06,-4.64481897242272,-495.4773446460741,
49060.61168,49062.64851,49062.64851,49059.45467,49059.45467,49059.32665,49061.97,49059.36298,49060.19,49059.26,49059.26,48754.05,48764.85,48760.6,48755.41,48755.66,48753.87,48752.58,48752.58,48749.63,48748.06,48748.06,2.187484016039668,-283.6393079461868,
49064.82273,49062.64851,49059.45467,49059.45467,49059.32665,49061.97,49059.36298,49060.19,49059.26,49059.26,49059.25,48757.40399,48760.6,48755.41,48755.66,48753.87,48752.58,48752.58,48749.63,48748.06,48748.06,48747.15647,12.054554371764237,-295.3291895464992,
49066.11957,49059.45467,49059.45467,49059.32665,49061.97,49059.36298,49060.19,49059.26,49059.26,49059.25,49058.64,48759.19583,48755.41,48755.66,48753.87,48752.58,48752.58,48749.63,48748.06,48748.06,48747.15647,48745.90835,-84.88749848972452,-306.0536006106692,
49066.11957,49059.45467,49059.32665,49061.97,49059.36298,49060.19,49059.26,49059.26,49059.25,49058.64,49053.98,48761.03,48755.66,48753.87,48752.58,48752.58,48749.63,48748.06,48748.06,48747.15647,48745.90835,48744.01028,-134.32588329994127,-295.9544102857194,
49065.5258,49059.32665,49061.97,49059.36298,49060.19,49059.26,49059.26,49059.25,49058.64,49053.98,49053.98,48761.89,48753.87,48752.58,48752.58,48749.63,48748.06,48748.06,48747.15647,48745.90835,48744.01028,48744.01028,-86.85938519214518,-315.7675700130427,
49065.5258,49061.97,49059.36298,49060.19,49059.26,49059.26,49059.25,49058.64,49053.98,49053.98,49053.77,48761.61,48752.58,48752.58,48749.63,48748.06,48748.06,48747.15647,48745.90835,48744.01028,48744.01028,48743.42494,-124.72457034119897,-193.20594028859918,
